397555.976384 472291.189754 373477.112415
638212.244627 409888.763726 673918.476070
551760.095093 705093.547865 272534.040465
731266.928855 547118.801843 374473.783199
909955.813129 880868.898074 204369.336362
494273.280352 148273.807589 942461.310125
210204.132657 30424.801533 848256.067685
374163.924638 24512.814968 618900.886713
7178.570914 756205.152293 167173.105551
789801.244190 470958.926830 806289.730091
594608.292693 460055.261000 990393.290668
664942.137869 196196.285814 925492.190296
233544.158988 666445.933698 278398.500596
277846.044133 215322.507738 22708.786396
94566.240711 430580.491623 94436.673294
867915.358210 968445.123703 863100.528606
28842.290917 798494.346565 753481.117295
377833.402681 457317.063036 137156.064677
7926.757256 625898.366462 568069.908430
579474.965542 678031.052314 355983.113932
674580.306459 458106.502153 406098.362131
298036.702272 300377.344394 155813.201353
313186.261450 144344.937837 964595.939528
457570.516015 132359.611774 360127.840692
522856.727704 973371.988127 963006.649385
426612.273495 297770.125930 502000.074653
222623.041900 154592.191729 909054.982676
817800.092293 672981.407485 889697.097459
430359.712050 472310.191946 404091.486471
843815.537441 858599.744169 329506.278993
674081.722923 36180.823400 137499.711705
123341.685987 889610.648193 365684.061107
347294.795612 525773.167631 21432.424043
236632.837727 300529.590191 744524.674479
907818.339070 470525.287798 102325.223595
991852.422519 534557.101238 905291.572241
552765.421034 136873.303775 702683.417174
974233.319028 284782.790775 925052.921016
728610.784905 390708.509248 693705.288970
397148.430808 599019.176199 823282.501195
75603.685169 266224.053873 803377.850342
628427.757881 267114.239044 708440.543084
387539.337983 542831.998812 903313.873193
196067.653347 188598.829317 609262.894903
439024.585475 804241.783919 793435.978385
402614.535456 1588.013942 561189.573233
953151.281885 84968.667254 266448.802222
820362.959197 770429.263894 700154.880695
505273.598190 944071.043715 761223.749622
55956.234420 990688.431350 410017.148122
676627.609436 706770.059982 712766.606576
644363.239459 936878.432286 106610.319435
201329.428946 731107.166011 796355.194427
216565.484363 173133.793709 895809.698473
42924.016680 684538.802139 800072.100100
973687.084440 646989.676427 790452.052119
491443.634525 551160.371105 386485.260608
322732.699907 14202.341330 611183.107732
267507.105896 329053.882623 774735.522177
962111.555597 819287.953815 951163.950216
257130.497531 358426.369400 348016.077860
480604.062042 638947.938323 918302.412239
776335.077387 998966.196950 315410.232510
163547.087554 432941.181133 142580.249902
472950.728093 162281.645050 430218.727207
96944.496587 730062.391436 940238.787875
163458.660066 123704.319621 95915.275751
10636.687802 896356.618271 374679.051724
351229.263500 975826.528593 464824.708750
6660.079850 29456.844948 849631.322110
781626.729308 233639.605853 834957.704314
485113.691419 255779.776238 971518.796150
